path,line,pattern,category,snippet
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,89,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred8"", ""image_id"": 6, ""box_id"": ""pred8"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1935.133544921875, 936.4844360351562, 378.77294921875, 204.38787841796875], ""crop_path"": ""crops/val/insulator_ok/val_img6_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,89,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred8"", ""image_id"": 6, ""box_id"": ""pred8"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1935.133544921875, 936.4844360351562, 378.77294921875, 204.38787841796875], ""crop_path"": ""crops/val/insulator_ok/val_img6_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,90,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred9"", ""image_id"": 6, ""box_id"": ""pred9"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1988.2215576171875, 1848.6214599609375, 367.1400146484375, 184.7635498046875], ""crop_path"": ""crops/val/defect_flashover/val_im"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,90,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred9"", ""image_id"": 6, ""box_id"": ""pred9"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1988.2215576171875, 1848.6214599609375, 367.1400146484375, 184.7635498046875], ""crop_path"": ""crops/val/defect_flashover/val_im"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,90,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred9"", ""image_id"": 6, ""box_id"": ""pred9"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1988.2215576171875, 1848.6214599609375, 367.1400146484375, 184.7635498046875], ""crop_path"": ""crops/val/defect_flashover/val_im"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,91,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred10"", ""image_id"": 6, ""box_id"": ""pred10"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1998.6363525390625, 2131.10107421875, 368.7259521484375, 205.5009765625], ""crop_path"": ""crops/val/insulator_ok/val_img6_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,91,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred10"", ""image_id"": 6, ""box_id"": ""pred10"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1998.6363525390625, 2131.10107421875, 368.7259521484375, 205.5009765625], ""crop_path"": ""crops/val/insulator_ok/val_img6_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,91,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred10"", ""image_id"": 6, ""box_id"": ""pred10"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1998.6363525390625, 2131.10107421875, 368.7259521484375, 205.5009765625], ""crop_path"": ""crops/val/insulator_ok/val_img6_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,92,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred11"", ""image_id"": 6, ""box_id"": ""pred11"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2009.736328125, 2415.002197265625, 358.053466796875, 190.3212890625], ""crop_path"": ""crops/val/insulator_ok/val_img6_pred11.j"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,92,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred11"", ""image_id"": 6, ""box_id"": ""pred11"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2009.736328125, 2415.002197265625, 358.053466796875, 190.3212890625], ""crop_path"": ""crops/val/insulator_ok/val_img6_pred11.j"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,92,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred11"", ""image_id"": 6, ""box_id"": ""pred11"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2009.736328125, 2415.002197265625, 358.053466796875, 190.3212890625], ""crop_path"": ""crops/val/insulator_ok/val_img6_pred11.j"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,93,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred12"", ""image_id"": 6, ""box_id"": ""pred12"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2021.7567138671875, 2555.139892578125, 359.3377685546875, 181.93115234375], ""crop_path"": ""crops/val/defect_flashover/val_img"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,93,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred12"", ""image_id"": 6, ""box_id"": ""pred12"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2021.7567138671875, 2555.139892578125, 359.3377685546875, 181.93115234375], ""crop_path"": ""crops/val/defect_flashover/val_img"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,93,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred12"", ""image_id"": 6, ""box_id"": ""pred12"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2021.7567138671875, 2555.139892578125, 359.3377685546875, 181.93115234375], ""crop_path"": ""crops/val/defect_flashover/val_img"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,94,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred13"", ""image_id"": 6, ""box_id"": ""pred13"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1965.3262939453125, 1405.9676513671875, 369.6175537109375, 193.026611328125], ""crop_path"": ""crops/val/defect_flashover/val_i"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,94,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred13"", ""image_id"": 6, ""box_id"": ""pred13"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1965.3262939453125, 1405.9676513671875, 369.6175537109375, 193.026611328125], ""crop_path"": ""crops/val/defect_flashover/val_i"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,94,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred13"", ""image_id"": 6, ""box_id"": ""pred13"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1965.3262939453125, 1405.9676513671875, 369.6175537109375, 193.026611328125], ""crop_path"": ""crops/val/defect_flashover/val_i"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,95,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred14"", ""image_id"": 6, ""box_id"": ""pred14"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1952.843505859375, 1252.0899658203125, 365.762939453125, 195.229736328125], ""crop_path"": ""crops/val/insulator_ok/val_img6_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,95,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred14"", ""image_id"": 6, ""box_id"": ""pred14"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1952.843505859375, 1252.0899658203125, 365.762939453125, 195.229736328125], ""crop_path"": ""crops/val/insulator_ok/val_img6_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,95,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred14"", ""image_id"": 6, ""box_id"": ""pred14"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1952.843505859375, 1252.0899658203125, 365.762939453125, 195.229736328125], ""crop_path"": ""crops/val/insulator_ok/val_img6_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,96,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred15"", ""image_id"": 6, ""box_id"": ""pred15"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2030.9710693359375, 2554.7109375, 347.1910400390625, 198.854736328125], ""crop_path"": ""crops/val/insulator_ok/val_img6_pred15"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,96,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred15"", ""image_id"": 6, ""box_id"": ""pred15"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2030.9710693359375, 2554.7109375, 347.1910400390625, 198.854736328125], ""crop_path"": ""crops/val/insulator_ok/val_img6_pred15"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,96,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred15"", ""image_id"": 6, ""box_id"": ""pred15"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2030.9710693359375, 2554.7109375, 347.1910400390625, 198.854736328125], ""crop_path"": ""crops/val/insulator_ok/val_img6_pred15"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,97,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred16"", ""image_id"": 6, ""box_id"": ""pred16"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1920.0029296875, 772.509033203125, 392.931396484375, 199.57733154296875], ""crop_path"": ""crops/val/defect_flashover/val_img6_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,97,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred16"", ""image_id"": 6, ""box_id"": ""pred16"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1920.0029296875, 772.509033203125, 392.931396484375, 199.57733154296875], ""crop_path"": ""crops/val/defect_flashover/val_img6_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,97,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred16"", ""image_id"": 6, ""box_id"": ""pred16"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1920.0029296875, 772.509033203125, 392.931396484375, 199.57733154296875], ""crop_path"": ""crops/val/defect_flashover/val_img6_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,98,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred17"", ""image_id"": 6, ""box_id"": ""pred17"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1991.1495361328125, 2000.3214111328125, 372.8973388671875, 184.5057373046875], ""crop_path"": ""crops/val/insulator_ok/val_img6"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,98,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred17"", ""image_id"": 6, ""box_id"": ""pred17"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1991.1495361328125, 2000.3214111328125, 372.8973388671875, 184.5057373046875], ""crop_path"": ""crops/val/insulator_ok/val_img6"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,98,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred17"", ""image_id"": 6, ""box_id"": ""pred17"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1991.1495361328125, 2000.3214111328125, 372.8973388671875, 184.5057373046875], ""crop_path"": ""crops/val/insulator_ok/val_img6"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,99,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred18"", ""image_id"": 6, ""box_id"": ""pred18"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1959.6177978515625, 1403.7684326171875, 372.6871337890625, 194.0338134765625], ""crop_path"": ""crops/val/insulator_ok/val_img6"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,99,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred18"", ""image_id"": 6, ""box_id"": ""pred18"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1959.6177978515625, 1403.7684326171875, 372.6871337890625, 194.0338134765625], ""crop_path"": ""crops/val/insulator_ok/val_img6"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,99,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred18"", ""image_id"": 6, ""box_id"": ""pred18"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1959.6177978515625, 1403.7684326171875, 372.6871337890625, 194.0338134765625], ""crop_path"": ""crops/val/insulator_ok/val_img6"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,100,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred19"", ""image_id"": 6, ""box_id"": ""pred19"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1979.936767578125, 1476.461669921875, 360.234375, 510.2930908203125], ""crop_path"": ""crops/val/defect_flashover/val_img6_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,100,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred19"", ""image_id"": 6, ""box_id"": ""pred19"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1979.936767578125, 1476.461669921875, 360.234375, 510.2930908203125], ""crop_path"": ""crops/val/defect_flashover/val_img6_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,100,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred19"", ""image_id"": 6, ""box_id"": ""pred19"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1979.936767578125, 1476.461669921875, 360.234375, 510.2930908203125], ""crop_path"": ""crops/val/defect_flashover/val_img6_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,101,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred20"", ""image_id"": 6, ""box_id"": ""pred20"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1961.101806640625, 1246.969482421875, 354.203369140625, 196.69677734375], ""crop_path"": ""crops/val/defect_flashover/val_img6_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,101,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred20"", ""image_id"": 6, ""box_id"": ""pred20"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1961.101806640625, 1246.969482421875, 354.203369140625, 196.69677734375], ""crop_path"": ""crops/val/defect_flashover/val_img6_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,101,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred20"", ""image_id"": 6, ""box_id"": ""pred20"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1961.101806640625, 1246.969482421875, 354.203369140625, 196.69677734375], ""crop_path"": ""crops/val/defect_flashover/val_img6_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,102,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred21"", ""image_id"": 6, ""box_id"": ""pred21"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1993.31689453125, 2001.762939453125, 371.3935546875, 196.836669921875], ""crop_path"": ""crops/val/defect_flashover/val_img6_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,102,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred21"", ""image_id"": 6, ""box_id"": ""pred21"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1993.31689453125, 2001.762939453125, 371.3935546875, 196.836669921875], ""crop_path"": ""crops/val/defect_flashover/val_img6_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,102,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred21"", ""image_id"": 6, ""box_id"": ""pred21"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1993.31689453125, 2001.762939453125, 371.3935546875, 196.836669921875], ""crop_path"": ""crops/val/defect_flashover/val_img6_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,103,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred22"", ""image_id"": 6, ""box_id"": ""pred22"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1983.6114501953125, 1852.049072265625, 381.8333740234375, 186.150634765625], ""crop_path"": ""crops/val/defect_broken/val_img6_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,103,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred22"", ""image_id"": 6, ""box_id"": ""pred22"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1983.6114501953125, 1852.049072265625, 381.8333740234375, 186.150634765625], ""crop_path"": ""crops/val/defect_broken/val_img6_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,103,defect_broken/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred22"", ""image_id"": 6, ""box_id"": ""pred22"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [1983.6114501953125, 1852.049072265625, 381.8333740234375, 186.150634765625], ""crop_path"": ""crops/val/defect_broken/val_img6_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,104,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred23"", ""image_id"": 6, ""box_id"": ""pred23"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2012.806396484375, 2411.352294921875, 355.62353515625, 191.97998046875], ""crop_path"": ""crops/val/defect_flashover/val_img6_p"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,104,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred23"", ""image_id"": 6, ""box_id"": ""pred23"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2012.806396484375, 2411.352294921875, 355.62353515625, 191.97998046875], ""crop_path"": ""crops/val/defect_flashover/val_img6_p"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,104,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img6_pred23"", ""image_id"": 6, ""box_id"": ""pred23"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2012.806396484375, 2411.352294921875, 355.62353515625, 191.97998046875], ""crop_path"": ""crops/val/defect_flashover/val_img6_p"
